timestamp,src_port,dst_port,payload_length
1658963256.698810,0,0,144
1658963256.715603,0,0,160
1658963256.715604,0,0,144
1658963256.716268,0,0,148
1658963256.718695,0,0,144
1658963256.718720,0,0,144
1658963256.718726,0,0,160
1658963256.718730,0,0,160
1658963256.718733,0,0,148
1658963256.718736,0,0,148
1658963256.735722,0,0,144
1658963256.736254,0,0,168
1658963256.737007,0,0,144
1658963256.738496,0,0,144
1658963256.738523,0,0,144
1658963256.738527,0,0,168
1658963256.738530,0,0,168
1658963256.739634,0,0,144
1658963256.739661,0,0,144
1658963256.756135,0,0,144
1658963256.756135,0,0,168
1658963256.756575,0,0,144
1658963256.759012,0,0,144
1658963256.759039,0,0,112
1658963256.759044,0,0,144
1658963256.759052,0,0,144
1658963256.759055,0,0,168
1658963256.759058,0,0,144
1658963256.759061,0,0,168
1658963256.775742,0,0,164
1658963256.775787,0,0,140
1658963256.776764,0,0,140
1658963256.778612,0,0,112
1658963256.778641,0,0,140
1658963256.778645,0,0,164
1658963256.778648,0,0,112
1658963256.778654,0,0,140
1658963256.778657,0,0,164
1658963256.779025,0,0,140
1658963256.779052,0,0,140
1658963256.795671,0,0,156
1658963256.795716,0,0,140
1658963256.796772,0,0,140
1658963256.798574,0,0,156
1658963256.798600,0,0,156
1658963256.799548,0,0,140
1658963256.799574,0,0,140
1658963256.815268,0,0,156
1658963256.816384,0,0,140
1658963256.816384,0,0,140
1658963256.818174,0,0,156
1658963256.818197,0,0,156
1658963256.818997,0,0,140
1658963256.819012,0,0,140
1658963256.835907,0,0,136
1658963256.835908,0,0,140
1658963256.837938,0,0,156
1658963256.840872,0,0,156
1658963256.840900,0,0,156
1658963256.856008,0,0,136
1658963256.857074,0,0,152
1658963256.857194,0,0,136
1658963256.858764,0,0,112
1658963256.859827,0,0,152
1658963256.859853,0,0,152
1658963256.875588,0,0,148
1658963256.875588,0,0,136
1658963256.877275,0,0,136
1658963256.878276,0,0,112
1658963256.878300,0,0,112
1658963256.878304,0,0,148
1658963256.878308,0,0,148
1658963256.896388,0,0,140
1658963256.896389,0,0,136
1658963256.897531,0,0,148
1658963256.898671,0,0,140
1658963256.898695,0,0,140
1658963256.899978,0,0,148
1658963256.899994,0,0,148
1658963256.901295,0,0,168
1658963256.901296,0,0,92
1658963256.904015,0,0,168
1658963256.915667,0,0,140
1658963256.915712,0,0,144
1658963256.916390,0,0,136
1658963256.918505,0,0,144
1658963256.918532,0,0,144
1658963256.935711,0,0,136
1658963256.936430,0,0,136
1658963256.938653,0,0,140
1658963256.941607,0,0,140
1658963256.941634,0,0,140
1658963256.942417,0,0,140
1658963256.945595,0,0,112
1658963256.945631,0,0,112
1658963256.955636,0,0,148
1658963256.955637,0,0,136
1658963256.956258,0,0,136
1658963256.958614,0,0,148
1658963256.958641,0,0,112
1658963256.958645,0,0,148
1658963256.966119,0,0,92
1658963256.975714,0,0,152
1658963256.975759,0,0,136
1658963256.976301,0,0,136
1658963256.978365,0,0,112
1658963256.978392,0,0,152
1658963256.978397,0,0,112
1658963256.978400,0,0,152
1658963256.989926,0,0,92
1658963256.991114,0,0,168
1658963256.993579,0,0,168
1658963256.995582,0,0,136
1658963256.995583,0,0,136
1658963256.995857,0,0,144
1658963256.999834,0,0,168
1658963257.002735,0,0,168
1658963257.015658,0,0,136
1658963257.015659,0,0,136
1658963257.015718,0,0,140
1658963257.018022,0,0,140
1658963257.022058,0,0,112
1658963257.022087,0,0,112
1658963257.028948,0,0,140
1658963257.033010,0,0,112
1658963257.033506,0,0,112
1658963257.035697,0,0,136
1658963257.035742,0,0,136
1658963257.037507,0,0,140
1658963257.055888,0,0,136
1658963257.055888,0,0,136
1658963257.056250,0,0,140
1658963257.058513,0,0,112
1658963257.074852,0,0,116
1658963257.075530,0,0,140
1658963257.075845,0,0,136
1658963257.076528,0,0,136
1658963257.077842,0,0,112
1658963257.077868,0,0,112
1658963257.095489,0,0,140
1658963257.095703,0,0,136
1658963257.096505,0,0,136
1658963257.115761,0,0,136
1658963257.116028,0,0,136
1658963257.118440,0,0,140
1658963257.127524,0,0,116
1658963257.135980,0,0,140
1658963257.135980,0,0,136
1658963257.136916,0,0,136
1658963257.144771,0,0,116
1658963257.155683,0,0,136
1658963257.155683,0,0,140
1658963257.156702,0,0,136
1658963257.159297,0,0,112
1658963257.164403,0,0,92
1658963257.175403,0,0,140
1658963257.175909,0,0,136
1658963257.175954,0,0,136
1658963257.178417,0,0,112
1658963257.178444,0,0,112
1658963257.195743,0,0,136
1658963257.203831,0,0,140
1658963257.213399,0,0,136
1658963257.216698,0,0,136
1658963257.217758,0,0,136
1658963257.217758,0,0,140
1658963257.235850,0,0,136
1658963257.235897,0,0,136
1658963257.239591,0,0,140
1658963257.252619,0,0,140
1658963257.255559,0,0,136
1658963257.255560,0,0,136
1658963257.255609,0,0,140
1658963257.255638,0,0,140
1658963257.256595,0,0,116
1658963257.273073,0,0,148
1658963257.275423,0,0,136
1658963257.275423,0,0,136
1658963257.276059,0,0,148
1658963257.276087,0,0,148
1658963257.278101,0,0,112
1658963257.278128,0,0,112
1658963257.280916,0,0,116
1658963257.292454,0,0,152
1658963257.295528,0,0,152
1658963257.295554,0,0,152
1658963257.295559,0,0,112
1658963257.297890,0,0,136
1658963257.302385,0,0,136
1658963257.312861,0,0,172
1658963257.315346,0,0,136
1658963257.315347,0,0,136
1658963257.315737,0,0,172
1658963257.315764,0,0,172
1658963257.332931,0,0,168
1658963257.335497,0,0,136
1658963257.335540,0,0,136
1658963257.335676,0,0,168
1658963257.335705,0,0,168
1658963257.353411,0,0,192
1658963257.355021,0,0,136
1658963257.355615,0,0,136
1658963257.356073,0,0,192
1658963257.356099,0,0,192
1658963257.367896,0,0,192
1658963257.368408,0,0,116
1658963257.371882,0,0,192
1658963257.371909,0,0,192
1658963257.375675,0,0,136
1658963257.376721,0,0,136
1658963257.378278,0,0,112
1658963257.378938,0,0,112
1658963257.391635,0,0,184
1658963257.394764,0,0,184
1658963257.394791,0,0,184
1658963257.394798,0,0,116
1658963257.395699,0,0,136
1658963257.395971,0,0,136
1658963257.411621,0,0,116
1658963257.411621,0,0,116
1658963257.414424,0,0,196
1658963257.415503,0,0,136
1658963257.416061,0,0,136
1658963257.417102,0,0,112
1658963257.417129,0,0,196
1658963257.417133,0,0,196
1658963257.418087,0,0,136
1658963257.418113,0,0,136
1658963257.430732,0,0,96
1658963257.432929,0,0,76
1658963257.435657,0,0,144
1658963257.435658,0,0,140
1658963257.438116,0,0,192
1658963257.438392,0,0,140
1658963257.438419,0,0,144
1658963257.438424,0,0,140
1658963257.438435,0,0,144
1658963257.440625,0,0,192
1658963257.440651,0,0,192
1658963257.453471,0,0,188
1658963257.455406,0,0,148
1658963257.456067,0,0,188
1658963257.456095,0,0,188
1658963257.456817,0,0,144
1658963257.457881,0,0,148
1658963257.457906,0,0,148
1658963257.459588,0,0,144
1658963257.459618,0,0,144
1658963257.473603,0,0,188
1658963257.475467,0,0,168
1658963257.475914,0,0,152
1658963257.476212,0,0,188
1658963257.476262,0,0,188
1658963257.478031,0,0,152
1658963257.478057,0,0,168
1658963257.478061,0,0,112
1658963257.478065,0,0,168
1658963257.478069,0,0,152
1658963257.482266,0,0,96
1658963257.484293,0,0,76
1658963257.493633,0,0,180
1658963257.495437,0,0,172
1658963257.495928,0,0,152
1658963257.496371,0,0,180
1658963257.496397,0,0,180
1658963257.498197,0,0,152
1658963257.498249,0,0,112
1658963257.498256,0,0,172
1658963257.498259,0,0,172
1658963257.498282,0,0,152
1658963257.509080,0,0,96
1658963257.511098,0,0,76
1658963257.511401,0,0,92
1658963257.512781,0,0,180
1658963257.515470,0,0,180
1658963257.515497,0,0,180
1658963257.515652,0,0,148
1658963257.518188,0,0,148
1658963257.518215,0,0,148
1658963257.521710,0,0,164
1658963257.524558,0,0,164
1658963257.524586,0,0,164
1658963257.533618,0,0,208
1658963257.535496,0,0,164
1658963257.536130,0,0,140
1658963257.536517,0,0,112
1658963257.536544,0,0,208
1658963257.536552,0,0,208
1658963257.538284,0,0,164
1658963257.538311,0,0,140
1658963257.538315,0,0,164
1658963257.538318,0,0,140
1658963257.553635,0,0,184
1658963257.555360,0,0,156
1658963257.555752,0,0,148
1658963257.556393,0,0,184
1658963257.556421,0,0,184
1658963257.558035,0,0,148
1658963257.558061,0,0,148
1658963257.558068,0,0,156
1658963257.558071,0,0,156
1658963257.572853,0,0,188
1658963257.574990,0,0,116
1658963257.575525,0,0,148
1658963257.575525,0,0,156
1658963257.575614,0,0,188
1658963257.575642,0,0,188
1658963257.577831,0,0,148
1658963257.577857,0,0,148
1658963257.577861,0,0,156
1658963257.577865,0,0,112
1658963257.577868,0,0,156
1658963257.592925,0,0,184
1658963257.595466,0,0,180
1658963257.595597,0,0,160
1658963257.595906,0,0,184
1658963257.595932,0,0,184
1658963257.598029,0,0,180
1658963257.598056,0,0,180
1658963257.598060,0,0,112
1658963257.598064,0,0,160
1658963257.598067,0,0,160
1658963257.612921,0,0,184
1658963257.615395,0,0,168
1658963257.615436,0,0,152
1658963257.615797,0,0,184
1658963257.615824,0,0,184
1658963257.617813,0,0,168
1658963257.617839,0,0,152
1658963257.617845,0,0,152
1658963257.617849,0,0,168
1658963257.627934,0,0,116
1658963257.635387,0,0,188
1658963257.636461,0,0,152
1658963257.636461,0,0,144
1658963257.638387,0,0,188
1658963257.638414,0,0,188
1658963257.638419,0,0,112
1658963257.638581,0,0,144
1658963257.638601,0,0,152
1658963257.638616,0,0,152
1658963257.638636,0,0,144
1658963257.644983,0,0,116
1658963257.654542,0,0,192
1658963257.655439,0,0,152
1658963257.655492,0,0,136
1658963257.657388,0,0,192
1658963257.657416,0,0,192
1658963257.657792,0,0,152
1658963257.657818,0,0,136
1658963257.657822,0,0,136
1658963257.657825,0,0,152
1658963257.664573,0,0,180
1658963257.667025,0,0,128
1658963257.673072,0,0,176
1658963257.675659,0,0,176
1658963257.675659,0,0,168
1658963257.675667,0,0,176
1658963257.675696,0,0,176
1658963257.678350,0,0,176
1658963257.678379,0,0,168
1658963257.678383,0,0,176
1658963257.678387,0,0,168
1658963257.678390,0,0,112
1658963257.693406,0,0,168
1658963257.695458,0,0,176
1658963257.695767,0,0,172
1658963257.696100,0,0,168
1658963257.696127,0,0,168
1658963257.697988,0,0,112
1658963257.698015,0,0,176
1658963257.698019,0,0,172
1658963257.698022,0,0,172
1658963257.698030,0,0,176
1658963257.713117,0,0,180
1658963257.715591,0,0,176
1658963257.715940,0,0,180
1658963257.715968,0,0,180
1658963257.716452,0,0,184
1658963257.718066,0,0,176
1658963257.718093,0,0,176
1658963257.719255,0,0,184
1658963257.719280,0,0,184
1658963257.732746,0,0,204
1658963257.735754,0,0,172
1658963257.735813,0,0,204
1658963257.735841,0,0,204
1658963257.735994,0,0,164
1658963257.738284,0,0,164
1658963257.738312,0,0,172
1658963257.738318,0,0,172
1658963257.738322,0,0,164
1658963257.750653,0,0,180
1658963257.753882,0,0,128
1658963257.754401,0,0,196
1658963257.755645,0,0,168
1658963257.755952,0,0,172
1658963257.757128,0,0,112
1658963257.757158,0,0,196
1658963257.757162,0,0,196
1658963257.758316,0,0,168
1658963257.758342,0,0,172
1658963257.758346,0,0,172
1658963257.758350,0,0,168
1658963257.773578,0,0,184
1658963257.775680,0,0,168
1658963257.776295,0,0,184
1658963257.776323,0,0,184
1658963257.776409,0,0,164
1658963257.778565,0,0,168
1658963257.778591,0,0,168
1658963257.778595,0,0,164
1658963257.778599,0,0,112
1658963257.778603,0,0,164
1658963257.789892,0,0,180
1658963257.791958,0,0,128
1658963257.793328,0,0,188
1658963257.795455,0,0,164
1658963257.795455,0,0,144
1658963257.796050,0,0,188
1658963257.796078,0,0,188
1658963257.798007,0,0,112
1658963257.798036,0,0,144
1658963257.798041,0,0,164
1658963257.798044,0,0,164
1658963257.798048,0,0,144
1658963257.813030,0,0,184
1658963257.815734,0,0,144
1658963257.815801,0,0,184
1658963257.815829,0,0,184
1658963257.815904,0,0,156
1658963257.818093,0,0,144
1658963257.818119,0,0,156
1658963257.818124,0,0,144
1658963257.818127,0,0,156
1658963257.835687,0,0,192
1658963257.835687,0,0,140
1658963257.836212,0,0,156
1658963257.838531,0,0,192
1658963257.838558,0,0,140
1658963257.838563,0,0,156
1658963257.838566,0,0,156
1658963257.838570,0,0,140
1658963257.838572,0,0,192
1658963257.854925,0,0,196
1658963257.855387,0,0,144
1658963257.855724,0,0,168
1658963257.857934,0,0,144
1658963257.857963,0,0,112
1658963257.857967,0,0,196
1658963257.857971,0,0,144
1658963257.857974,0,0,196
1658963257.857986,0,0,168
1658963257.857990,0,0,168
1658963257.872735,0,0,180
1658963257.875660,0,0,180
1658963257.875679,0,0,180
1658963257.875810,0,0,176
1658963257.877489,0,0,152
1658963257.878149,0,0,112
1658963257.878177,0,0,176
1658963257.878181,0,0,176
1658963257.880090,0,0,152
1658963257.880117,0,0,152
1658963257.893357,0,0,188
1658963257.895586,0,0,156
1658963257.895586,0,0,172
1658963257.896149,0,0,188
1658963257.896177,0,0,188
1658963257.898120,0,0,112
1658963257.898147,0,0,172
1658963257.898151,0,0,156
1658963257.898155,0,0,156
1658963257.898159,0,0,172
1658963257.902673,0,0,92
1658963257.912811,0,0,188
1658963257.915658,0,0,160
1658963257.915844,0,0,188
1658963257.915871,0,0,188
1658963257.916493,0,0,176
1658963257.918385,0,0,160
1658963257.920295,0,0,160
1658963257.920717,0,0,176
1658963257.920745,0,0,176
1658963257.933365,0,0,196
1658963257.935420,0,0,160
1658963257.935420,0,0,152
1658963257.936166,0,0,196
1658963257.936193,0,0,196
1658963257.938097,0,0,152
1658963257.938124,0,0,160
1658963257.938128,0,0,152
1658963257.938131,0,0,160
1658963257.955260,0,0,192
1658963257.955261,0,0,156
1658963257.955332,0,0,148
1658963257.958121,0,0,112
1658963257.958148,0,0,192
1658963257.958152,0,0,156
1658963257.958155,0,0,192
1658963257.958159,0,0,148
1658963257.958169,0,0,148
1658963257.958172,0,0,156
1658963257.974533,0,0,176
1658963257.975268,0,0,148
1658963257.975535,0,0,152
1658963257.977417,0,0,176
1658963257.977444,0,0,176
1658963257.977449,0,0,152
1658963257.977453,0,0,148
1658963257.977456,0,0,148
1658963257.977459,0,0,152
1658963257.977496,0,0,112
1658963257.992933,0,0,180
1658963257.995469,0,0,144
1658963257.995750,0,0,144
1658963257.996046,0,0,180
1658963257.996072,0,0,180
1658963257.998175,0,0,112
1658963257.998203,0,0,144
1658963257.998207,0,0,144
1658963257.998210,0,0,144
1658963257.998214,0,0,144
1658963258.013268,0,0,188
1658963258.015205,0,0,152
1658963258.015754,0,0,140
1658963258.016073,0,0,188
1658963258.016098,0,0,188
1658963258.018130,0,0,152
1658963258.018157,0,0,152
1658963258.018162,0,0,140
1658963258.018165,0,0,140
1658963258.035495,0,0,152
1658963258.035789,0,0,140
1658963258.035814,0,0,192
1658963258.038290,0,0,192
1658963258.038317,0,0,140
1658963258.038321,0,0,152
1658963258.038325,0,0,152
1658963258.038328,0,0,192
1658963258.038332,0,0,140
1658963258.053286,0,0,148
1658963258.055492,0,0,184
1658963258.055492,0,0,140
1658963258.056070,0,0,148
1658963258.056096,0,0,148
1658963258.058071,0,0,112
1658963258.058101,0,0,184
1658963258.058106,0,0,140
1658963258.058109,0,0,184
1658963258.058118,0,0,140
1658963258.065405,0,0,148
1658963258.068477,0,0,148
1658963258.068504,0,0,148
1658963258.074372,0,0,180
1658963258.074981,0,0,116
1658963258.076141,0,0,136
1658963258.076835,0,0,180
1658963258.076861,0,0,180
1658963258.078796,0,0,136
1658963258.078823,0,0,136
1658963258.087994,0,0,92
1658963258.088036,0,0,144
1658963258.091461,0,0,144
1658963258.091487,0,0,144
1658963258.091491,0,0,112
1658963258.092884,0,0,204
1658963258.095378,0,0,144
1658963258.095792,0,0,204
1658963258.095818,0,0,204
1658963258.098144,0,0,144
1658963258.098172,0,0,112
1658963258.098176,0,0,144
1658963258.111884,0,0,144
1658963258.112974,0,0,184
1658963258.114795,0,0,144
1658963258.114824,0,0,144
1658963258.115702,0,0,184
1658963258.115728,0,0,184
1658963258.118387,0,0,140
1658963258.121416,0,0,140
1658963258.121443,0,0,140
1658963258.128150,0,0,116
1658963258.133693,0,0,188
1658963258.134952,0,0,144
1658963258.136576,0,0,188
1658963258.136602,0,0,188
1658963258.137762,0,0,144
1658963258.137789,0,0,144
1658963258.142564,0,0,140
1658963258.145210,0,0,116
1658963258.145258,0,0,140
1658963258.145267,0,0,140
1658963258.147438,0,0,144
1658963258.150315,0,0,144
1658963258.150341,0,0,144
1658963258.155003,0,0,184
1658963258.157972,0,0,112
1658963258.157999,0,0,184
1658963258.158003,0,0,184
1658963258.164500,0,0,140
1658963258.167464,0,0,140
1658963258.167491,0,0,140
1658963258.170001,0,0,144
1658963258.173034,0,0,144
1658963258.173037,0,0,204
1658963258.173064,0,0,144
1658963258.175994,0,0,204
1658963258.176020,0,0,204
1658963258.176540,0,0,140
1658963258.179682,0,0,140
1658963258.179709,0,0,140
1658963258.193250,0,0,144
1658963258.193297,0,0,196
1658963258.196364,0,0,196
1658963258.196390,0,0,112
1658963258.196394,0,0,196
1658963258.196397,0,0,144
1658963258.196401,0,0,144
1658963258.198789,0,0,140
1658963258.201870,0,0,112
1658963258.201896,0,0,140
1658963258.201901,0,0,140
1658963258.204673,0,0,136
1658963258.207571,0,0,136
1658963258.207598,0,0,136
1658963258.213432,0,0,184
1658963258.216136,0,0,184
1658963258.216162,0,0,184
1658963258.222377,0,0,136
1658963258.225422,0,0,136
1658963258.225449,0,0,136
1658963258.227554,0,0,144
1658963258.230447,0,0,144
1658963258.230474,0,0,144
1658963258.232782,0,0,180
1658963258.235763,0,0,180
1658963258.235791,0,0,180
1658963258.245878,0,0,140
1658963258.249043,0,0,140
1658963258.249070,0,0,140
1658963258.250762,0,0,144
1658963258.253741,0,0,144
1658963258.253768,0,0,144
1658963258.255624,0,0,180
1658963258.257166,0,0,148
1658963258.258394,0,0,112
1658963258.258421,0,0,180
1658963258.258425,0,0,180
1658963258.259939,0,0,148
1658963258.259966,0,0,148
1658963258.272696,0,0,188
1658963258.273821,0,0,148
1658963258.275508,0,0,188
1658963258.275534,0,0,188
1658963258.276775,0,0,148
1658963258.276801,0,0,148
1658963258.280949,0,0,144
1658963258.283947,0,0,144
1658963258.283975,0,0,144
1658963258.285811,0,0,144
1658963258.288648,0,0,144
1658963258.288678,0,0,144
1658963258.293004,0,0,196
1658963258.295853,0,0,196
1658963258.295881,0,0,196
1658963258.303722,0,0,140
1658963258.306577,0,0,112
1658963258.306605,0,0,140
1658963258.306609,0,0,140
1658963258.308583,0,0,148
1658963258.311708,0,0,148
1658963258.311734,0,0,148
1658963258.311738,0,0,112
1658963258.312978,0,0,180
1658963258.315452,0,0,136
1658963258.315823,0,0,180
1658963258.315849,0,0,180
1658963258.318287,0,0,136
1658963258.318314,0,0,136
1658963258.332652,0,0,160
1658963258.335489,0,0,180
1658963258.335661,0,0,160
1658963258.335687,0,0,160
1658963258.338258,0,0,180
1658963258.338283,0,0,180
1658963258.340394,0,0,148
1658963258.343408,0,0,148
1658963258.343434,0,0,148
1658963258.354916,0,0,196
1658963258.355013,0,0,152
1658963258.358039,0,0,112
1658963258.358066,0,0,196
1658963258.358070,0,0,152
1658963258.358079,0,0,152
1658963258.358083,0,0,196
1658963258.362109,0,0,160
1658963258.365215,0,0,160
1658963258.365268,0,0,160
1658963258.367043,0,0,144
1658963258.370149,0,0,144
1658963258.370175,0,0,144
1658963258.372775,0,0,180
1658963258.375841,0,0,180
1658963258.375867,0,0,180
1658963258.384886,0,0,156
1658963258.387873,0,0,156
1658963258.387900,0,0,156
1658963258.389966,0,0,152
1658963258.392503,0,0,180
1658963258.392837,0,0,152
1658963258.392861,0,0,152
1658963258.395092,0,0,180
1658963258.395119,0,0,180
1658963258.397422,0,0,160
1658963258.400217,0,0,160
1658963258.400268,0,0,160
1658963258.412681,0,0,152
1658963258.413076,0,0,148
1658963258.416520,0,0,152
1658963258.416550,0,0,148
1658963258.416554,0,0,148
1658963258.416558,0,0,152
1658963258.416561,0,0,112
1658963258.420330,0,0,144
1658963258.423343,0,0,112
1658963258.423369,0,0,144
1658963258.423375,0,0,144
1658963258.425582,0,0,144
1658963258.428398,0,0,144
1658963258.428425,0,0,144
1658963258.433944,0,0,196
1658963258.436959,0,0,196
1658963258.436988,0,0,196
1658963258.443110,0,0,144
1658963258.446090,0,0,144
1658963258.446117,0,0,144
1658963258.448246,0,0,140
1658963258.451400,0,0,140
1658963258.451428,0,0,140
1658963258.454780,0,0,184
1658963258.455275,0,0,144
1658963258.457755,0,0,184
1658963258.457783,0,0,144
1658963258.457788,0,0,184
1658963258.457791,0,0,144
1658963258.460758,0,0,92
1658963258.471167,0,0,148
1658963258.472976,0,0,188
1658963258.473861,0,0,148
1658963258.473889,0,0,148
1658963258.475960,0,0,112
1658963258.475987,0,0,188
1658963258.475991,0,0,188
1658963258.477257,0,0,136
1658963258.480186,0,0,136
1658963258.480212,0,0,136
1658963258.494041,0,0,180
1658963258.494966,0,0,152
1658963258.496749,0,0,180
1658963258.496779,0,0,180
1658963258.497168,0,0,152
1658963258.497194,0,0,152
1658963258.500576,0,0,144
1658963258.503573,0,0,144
1658963258.503600,0,0,144
1658963258.506204,0,0,144
1658963258.509150,0,0,144
1658963258.509177,0,0,144
1658963258.512999,0,0,196
1658963258.515936,0,0,196
1658963258.515963,0,0,196
1658963258.524212,0,0,144
1658963258.527137,0,0,144
1658963258.527163,0,0,112
1658963258.527168,0,0,144
1658963258.529478,0,0,140
1658963258.532414,0,0,140
1658963258.532441,0,0,140
1658963258.532446,0,0,112
1658963258.532951,0,0,196
1658963258.535373,0,0,140
1658963258.535718,0,0,196
1658963258.535745,0,0,196
1658963258.537898,0,0,140
1658963258.537925,0,0,140
1658963258.552622,0,0,144
1658963258.554444,0,0,180
1658963258.555282,0,0,144
1658963258.555309,0,0,144
1658963258.557167,0,0,180
1658963258.557194,0,0,180
1658963258.558901,0,0,140
1658963258.561849,0,0,140
1658963258.561876,0,0,140
1658963258.564568,0,0,148
1658963258.567434,0,0,148
1658963258.567461,0,0,148
1658963258.573714,0,0,180
1658963258.575543,0,0,116
1658963258.576503,0,0,112
1658963258.576530,0,0,180
1658963258.576534,0,0,180
1658963258.581775,0,0,144
1658963258.584863,0,0,144
1658963258.584889,0,0,144
1658963258.587376,0,0,148
1658963258.590393,0,0,148
1658963258.590420,0,0,148
1658963258.592363,0,0,188
1658963258.595398,0,0,188
1658963258.595424,0,0,188
1658963258.609050,0,0,156
1658963258.610450,0,0,156
1658963258.611778,0,0,156
1658963258.611805,0,0,156
1658963258.613292,0,0,188
1658963258.613300,0,0,156
1658963258.613326,0,0,156
1658963258.616281,0,0,188
1658963258.616310,0,0,188
1658963258.617921,0,0,160
1658963258.620887,0,0,160
1658963258.620913,0,0,160
1658963258.628412,0,0,116
1658963258.635385,0,0,148
1658963258.638060,0,0,184
1658963258.638489,0,0,148
1658963258.638516,0,0,112
1658963258.638521,0,0,148
1658963258.640019,0,0,156
1658963258.640607,0,0,184
1658963258.640639,0,0,184
1658963258.642848,0,0,112
1658963258.642875,0,0,156
1658963258.642879,0,0,156
1658963258.645499,0,0,116
1658963258.645968,0,0,144
1658963258.648911,0,0,144
1658963258.648938,0,0,144
1658963258.657088,0,0,192
1658963258.660069,0,0,192
1658963258.660097,0,0,192
1658963258.664057,0,0,144
1658963258.667007,0,0,144
1658963258.667034,0,0,144
1658963258.668879,0,0,144
1658963258.671777,0,0,144
1658963258.671804,0,0,144
1658963258.675560,0,0,92
1658963258.676570,0,0,140
1658963258.677084,0,0,188
1658963258.679494,0,0,112
1658963258.679521,0,0,140
1658963258.679525,0,0,188
1658963258.679529,0,0,140
1658963258.679532,0,0,188
1658963258.691937,0,0,140
1658963258.695126,0,0,140
1658963258.695152,0,0,140
1658963258.696326,0,0,196
1658963258.698101,0,0,136
1658963258.699140,0,0,196
1658963258.699166,0,0,196
1658963258.700776,0,0,136
1658963258.700803,0,0,136
1658963258.714965,0,0,140
1658963258.716907,0,0,172
1658963258.717553,0,0,140
1658963258.717581,0,0,140
1658963258.719727,0,0,172
1658963258.719753,0,0,172
1658963258.722296,0,0,136
1658963258.725128,0,0,136
1658963258.725155,0,0,136
1658963258.726467,0,0,140
1658963258.729384,0,0,140
1658963258.729411,0,0,140
1658963258.737881,0,0,180
1658963258.740750,0,0,180
1658963258.740777,0,0,180
1658963258.744759,0,0,140
1658963258.747578,0,0,112
1658963258.747605,0,0,140
1658963258.747609,0,0,140
1658963258.750900,0,0,140
1658963258.754008,0,0,140
1658963258.754035,0,0,112
1658963258.754039,0,0,140
1658963258.756278,0,0,136
1658963258.756675,0,0,180
1658963258.759199,0,0,136
1658963258.759246,0,0,180
1658963258.759251,0,0,180
1658963258.759255,0,0,136
1658963258.773065,0,0,140
1658963258.776053,0,0,140
1658963258.776079,0,0,140
1658963258.776902,0,0,196
1658963258.779057,0,0,136
1658963258.779648,0,0,196
1658963258.779676,0,0,112
1658963258.779686,0,0,196
1658963258.781810,0,0,136
1658963258.781836,0,0,136
1658963258.787544,0,0,140
1658963258.790566,0,0,140
1658963258.790593,0,0,140
1658963258.798065,0,0,188
1658963258.801021,0,0,188
1658963258.801045,0,0,188
1658963258.802046,0,0,140
1658963258.804757,0,0,140
1658963258.804784,0,0,140
1658963258.808419,0,0,144
1658963258.811431,0,0,144
1658963258.811458,0,0,144
1658963258.815181,0,0,140
1658963258.818086,0,0,140
1658963258.818112,0,0,140
1658963258.820086,0,0,196
1658963258.822878,0,0,196
1658963258.822905,0,0,196
1658963258.832134,0,0,148
1658963258.834785,0,0,148
1658963258.834812,0,0,148
1658963258.836972,0,0,144
1658963258.838076,0,0,184
1658963258.839632,0,0,144
1658963258.839659,0,0,144
1658963258.840787,0,0,184
1658963258.840814,0,0,184
1658963258.855518,0,0,144
1658963258.857586,0,0,164
1658963258.858256,0,0,112
1658963258.858283,0,0,144
1658963258.858293,0,0,144
1658963258.860108,0,0,164
1658963258.860134,0,0,164
1658963258.860582,0,0,144
1658963258.863281,0,0,112
1658963258.863310,0,0,144
1658963258.863316,0,0,144
1658963258.866630,0,0,140
1658963258.869324,0,0,140
1658963258.869351,0,0,140
1658963258.876781,0,0,176
1658963258.879537,0,0,176
1658963258.879564,0,0,176
1658963258.883722,0,0,144
1658963258.886621,0,0,144
1658963258.886647,0,0,144
1658963258.888920,0,0,140
1658963258.891835,0,0,140
1658963258.891861,0,0,140
1658963258.896053,0,0,180
1658963258.898082,0,0,140
1658963258.898850,0,0,112
1658963258.898878,0,0,180
1658963258.898883,0,0,180
1658963258.900739,0,0,140
1658963258.900765,0,0,140
1658963258.912557,0,0,152
1658963258.915402,0,0,152
1658963258.915429,0,0,152
1658963258.918214,0,0,136
1658963258.918214,0,0,176
1658963258.921153,0,0,176
1658963258.921180,0,0,136
1658963258.921185,0,0,136
1658963258.921188,0,0,176
1658963258.925458,0,0,152
1658963258.928409,0,0,152
1658963258.928439,0,0,152
1658963258.937409,0,0,188
1658963258.940279,0,0,188
1658963258.940306,0,0,188
1658963258.941486,0,0,156
1658963258.944259,0,0,156
1658963258.944285,0,0,156
1658963258.947572,0,0,156
1658963258.950601,0,0,156
1658963258.950628,0,0,156
1658963258.956566,0,0,184
1658963258.959506,0,0,184
1658963258.959533,0,0,184
1658963258.964863,0,0,148
1658963258.967698,0,0,112
1658963258.967725,0,0,148
1658963258.967728,0,0,148
1658963258.970610,0,0,152
1658963258.973406,0,0,152
1658963258.973433,0,0,152
1658963258.973437,0,0,112
1658963258.976519,0,0,140
1658963258.977053,0,0,180
1658963258.979356,0,0,140
1658963258.979382,0,0,140
